ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
475,20040409,20040421,20040416,20022,1,100,4,SO67922,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040409,20040421,20040416,28743,1,100,7,SO67928,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040410,20040422,20040417,24697,1,98,10,SO68024,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040412,20040424,20040419,17990,1,98,10,SO68101,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040412,20040424,20040419,24634,1,100,1,SO68110,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040412,20040424,20040419,20123,1,100,4,SO68115,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040412,20040424,20040419,18861,1,100,1,SO68116,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040413,20040425,20040420,19853,1,100,4,SO68176,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040413,20040425,20040420,19853,1,100,4,SO68176,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040413,20040425,20040420,13056,1,100,1,SO68187,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040414,20040426,20040421,11653,1,100,1,SO68235,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040415,20040427,20040422,14912,1,100,4,SO68322,3,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040415,20040427,20040422,16866,1,100,4,SO68324,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040416,20040428,20040423,18880,1,100,1,SO68360,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040416,20040428,20040423,19685,1,100,4,SO68361,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040417,20040429,20040424,18784,1,100,4,SO68424,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040417,20040429,20040424,15188,1,100,1,SO68442,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040418,20040430,20040425,25438,1,100,1,SO68485,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040418,20040430,20040425,22738,1,100,4,SO68488,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040418,20040430,20040425,16855,1,19,6,SO68507,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040418,20040430,20040425,27281,1,100,5,SO68527,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040419,20040501,20040426,11640,1,19,6,SO68572,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040419,20040501,20040426,18690,1,100,1,SO68573,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040419,20040501,20040426,14395,1,100,4,SO68577,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040419,20040501,20040426,19379,1,98,10,SO68581,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040419,20040501,20040426,13722,1,100,1,SO68594,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040419,20040501,20040426,27166,1,100,7,SO68601,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040420,20040502,20040427,18938,1,100,4,SO68647,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040420,20040502,20040427,12909,1,100,4,SO68655,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040420,20040502,20040427,14325,1,6,9,SO68677,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040421,20040503,20040428,14504,1,19,6,SO68705,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040422,20040504,20040429,20112,1,100,4,SO68759,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040422,20040504,20040429,18872,1,100,1,SO68760,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040422,20040504,20040429,11619,1,19,6,SO68762,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040422,20040504,20040429,17780,1,100,7,SO68782,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040423,20040505,20040430,19742,1,100,1,SO68838,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040423,20040505,20040430,13474,1,19,6,SO68855,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040423,20040505,20040430,14879,1,100,4,SO68856,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040423,20040505,20040430,14879,1,100,4,SO68856,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040424,20040506,20040501,13409,1,100,7,SO68922,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040426,20040508,20040503,19819,1,100,4,SO69043,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040426,20040508,20040503,27725,1,19,6,SO69045,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040426,20040508,20040503,14914,1,100,4,SO69058,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040427,20040509,20040504,19033,1,100,7,SO69098,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040427,20040509,20040504,11185,1,19,6,SO69111,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040428,20040510,20040505,26672,1,6,9,SO69168,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040428,20040510,20040505,13368,1,100,1,SO69213,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040429,20040511,20040506,27345,1,6,9,SO69250,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040429,20040511,20040506,11176,1,19,6,SO69262,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040429,20040511,20040506,19868,1,100,4,SO69270,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040429,20040511,20040506,19229,1,100,4,SO69272,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040429,20040511,20040506,18585,1,100,4,SO69273,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040429,20040511,20040506,16843,1,100,4,SO69274,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040429,20040511,20040506,22813,1,98,10,SO69282,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040430,20040512,20040507,12895,1,19,6,SO69335,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040501,20040513,20040508,11045,1,6,9,SO69572,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040501,20040513,20040508,28700,1,100,8,SO69646,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040502,20040514,20040509,20292,1,100,4,SO69682,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040502,20040514,20040509,15162,1,19,6,SO69683,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040502,20040514,20040509,11621,1,100,1,SO69700,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040502,20040514,20040509,20970,1,100,8,SO69720,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040503,20040515,20040510,21383,1,6,9,SO69725,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040503,20040515,20040510,14633,1,19,6,SO69758,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040503,20040515,20040510,17399,1,100,4,SO69768,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040503,20040515,20040510,17225,1,98,10,SO69774,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040504,20040516,20040511,22444,1,100,8,SO69800,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040504,20040516,20040511,19540,1,100,1,SO69816,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
594,20040504,20040516,20040511,16151,1,100,1,SO69836,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
475,20040505,20040517,20040512,18390,1,19,6,SO69889,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040505,20040517,20040512,18390,1,19,6,SO69889,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040505,20040517,20040512,16484,1,6,9,SO69926,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040506,20040518,20040513,21499,1,100,4,SO69964,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040506,20040518,20040513,15342,1,100,4,SO69983,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040507,20040519,20040514,28476,1,100,7,SO70051,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040507,20040519,20040514,28476,1,100,7,SO70051,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040507,20040519,20040514,16579,1,98,10,SO70054,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040508,20040520,20040515,15290,1,100,1,SO70138,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040508,20040520,20040515,13057,1,100,4,SO70139,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040508,20040520,20040515,20375,1,19,6,SO70142,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040509,20040521,20040516,13048,1,6,9,SO70168,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040509,20040521,20040516,11277,1,19,6,SO70176,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040509,20040521,20040516,18821,1,19,6,SO70182,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040509,20040521,20040516,19115,1,100,4,SO70186,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040509,20040521,20040516,18994,1,100,1,SO70187,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040509,20040521,20040516,14251,1,100,4,SO70192,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040509,20040521,20040516,12585,1,6,9,SO70226,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040509,20040521,20040516,23835,1,100,4,SO70237,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040510,20040522,20040517,17539,1,19,6,SO70270,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040510,20040522,20040517,18940,1,100,1,SO70271,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040510,20040522,20040517,28027,1,19,6,SO70272,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040510,20040522,20040517,18113,1,100,4,SO70291,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040511,20040523,20040518,16452,1,98,10,SO70319,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040511,20040523,20040518,13936,1,19,6,SO70331,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040511,20040523,20040518,19665,1,100,4,SO70335,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040512,20040524,20040519,11501,1,19,6,SO70396,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040512,20040524,20040519,19398,1,100,4,SO70398,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040512,20040524,20040519,18810,1,100,1,SO70399,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040513,20040525,20040520,12367,1,98,10,SO70490,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040513,20040525,20040520,24835,1,98,10,SO70517,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040514,20040526,20040521,15666,1,100,7,SO70530,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040514,20040526,20040521,18654,1,100,4,SO70587,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040514,20040526,20040521,18606,1,100,1,SO70588,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040515,20040527,20040522,20911,1,100,7,SO70604,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040515,20040527,20040522,28608,1,19,6,SO70621,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040515,20040527,20040522,29197,1,19,6,SO70623,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040515,20040527,20040522,13837,1,100,8,SO70634,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040515,20040527,20040522,20882,1,100,7,SO70667,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040518,20040530,20040525,20333,1,100,1,SO70837,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040518,20040530,20040525,15291,1,19,6,SO70851,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040518,20040530,20040525,15291,1,19,6,SO70851,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040519,20040531,20040526,27403,1,19,6,SO70892,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040519,20040531,20040526,27436,1,19,6,SO70898,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040519,20040531,20040526,14663,1,100,4,SO70899,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040519,20040531,20040526,18202,1,6,9,SO70922,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040520,20040601,20040527,22536,1,98,10,SO70941,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040520,20040601,20040527,18830,1,100,4,SO70963,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040520,20040601,20040527,20311,1,100,4,SO70964,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040520,20040601,20040527,20311,1,100,4,SO70964,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040520,20040601,20040527,12425,1,100,1,SO70979,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040520,20040601,20040527,13247,1,100,4,SO70992,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040520,20040601,20040527,24666,1,19,6,SO71005,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040521,20040602,20040528,11089,1,100,4,SO71077,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040523,20040604,20040530,14934,1,98,10,SO71173,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040524,20040605,20040531,20056,1,100,8,SO71243,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040524,20040605,20040531,18954,1,100,4,SO71254,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040526,20040607,20040602,11803,1,100,1,SO71352,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040526,20040607,20040602,12586,1,6,9,SO71418,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040527,20040608,20040603,17655,1,19,6,SO71483,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040528,20040609,20040604,21643,1,100,4,SO71548,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040528,20040609,20040604,18563,1,100,4,SO71549,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040529,20040610,20040605,19442,1,100,7,SO71569,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040529,20040610,20040605,17966,1,98,10,SO71570,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040529,20040610,20040605,25649,1,100,7,SO71601,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040530,20040611,20040606,14970,1,98,10,SO71652,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040531,20040612,20040607,17301,1,6,9,SO71701,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040531,20040612,20040607,15132,1,6,9,SO71702,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040531,20040612,20040607,17446,1,100,4,SO71738,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040601,20040613,20040608,11856,1,100,1,SO71954,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040601,20040613,20040608,11019,1,19,6,SO71963,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040601,20040613,20040608,16099,1,100,1,SO71972,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040601,20040613,20040608,20749,1,100,1,SO71986,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040601,20040613,20040608,11929,1,6,9,SO71997,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040602,20040614,20040609,20367,1,100,4,SO72019,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040602,20040614,20040609,19138,1,100,1,SO72020,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040602,20040614,20040609,15528,1,100,1,SO72043,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040602,20040614,20040609,18976,1,100,1,SO72056,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040602,20040614,20040609,18806,1,100,1,SO72057,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040603,20040615,20040610,16530,1,98,10,SO72070,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040603,20040615,20040610,15433,1,100,4,SO72096,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040604,20040616,20040611,20313,1,100,1,SO72149,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040604,20040616,20040611,22246,1,100,4,SO72177,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040605,20040617,20040612,19858,1,100,1,SO72210,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040605,20040617,20040612,16190,1,98,10,SO72219,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040605,20040617,20040612,26547,1,6,9,SO72269,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040606,20040618,20040613,16849,1,19,6,SO72295,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040606,20040618,20040613,16849,1,19,6,SO72295,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040606,20040618,20040613,11142,1,19,6,SO72296,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040606,20040618,20040613,14460,1,100,1,SO72303,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040607,20040619,20040614,14784,1,98,10,SO72381,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040608,20040620,20040615,18980,1,100,1,SO72504,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040609,20040621,20040616,23971,1,98,10,SO72539,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040609,20040621,20040616,22152,1,100,4,SO72572,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040610,20040622,20040617,19878,1,100,4,SO72605,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040610,20040622,20040617,18993,1,100,4,SO72606,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040611,20040623,20040618,13572,1,100,8,SO72649,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040611,20040623,20040618,19322,1,98,10,SO72660,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
228,20040611,20040623,20040618,12477,1,100,7,SO72690,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
594,20040611,20040623,20040618,14026,1,100,1,SO72694,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,null,null
475,20040611,20040623,20040618,15428,1,100,4,SO72696,3,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040612,20040624,20040619,11019,1,19,6,SO72747,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040613,20040625,20040620,12203,1,19,6,SO72811,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040614,20040626,20040621,26146,1,6,9,SO72859,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040614,20040626,20040621,19222,1,100,1,SO72878,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040614,20040626,20040621,11549,1,98,10,SO72911,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040614,20040626,20040621,17332,1,6,9,SO72919,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040614,20040626,20040621,14171,1,100,8,SO72948,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040615,20040627,20040622,11185,1,19,6,SO72956,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040615,20040627,20040622,20569,1,98,10,SO72970,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040615,20040627,20040622,28046,1,19,6,SO72983,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040615,20040627,20040622,28464,1,100,7,SO72990,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040615,20040627,20040622,15580,1,6,9,SO73016,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
475,20040616,20040628,20040623,26755,1,6,9,SO73037,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
228,20040616,20040628,20040623,14222,1,6,9,SO73039,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040616,20040628,20040623,14813,1,100,7,SO73043,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
228,20040616,20040628,20040623,16550,1,98,10,SO73044,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,null,null
475,20040616,20040628,20040623,11661,1,19,6,SO73055,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,null,null
